1656337172516378224,145094,1656337172515832900,map,0.00498676326644,-4.07104206838,0.0,0.0,0.0,0.668492233341,-0.743719123031
1656337172522166320,145095,1656337172521309500,map,0.00481173386348,-4.07365862539,0.0,0.0,0.0,0.668667399224,-0.743561637805
1656337172526147344,145096,1656337172525652000,map,0.00467294973056,-4.07573334307,0.0,0.0,0.0,0.668806265203,-0.743436735456
1656337172526939312,8355,1656337172526369094,map,0.00481173386348,-4.07365862539,0.0,0.0,0.0,-0.668667399224,0.743561637805
1656337172531830192,145097,1656337172531022200,map,0.00575910969357,-4.07808915917,0.0,0.0,0.0,0.669008714191,-0.74325455958
1656337172536205072,145098,1656337172535731300,map,0.00584558917437,-4.08029947904,0.0,0.0,0.0,0.669165032796,-0.74311382633
1656337172541630096,145099,1656337172540733100,map,0.00593744389546,-4.08264718411,0.0,0.0,0.0,0.669331035158,-0.742964309624
1656337172547334608,145100,1656337172545671500,map,0.00602813431784,-4.08496513098,0.0,0.0,0.0,0.669494900591,-0.742816651727
1656337172551611440,145101,1656337172550790100,map,0.00612213399303,-4.0873676587,0.0,0.0,0.0,0.669664711022,-0.742663567715
1656337172556469328,145102,1656337172555616400,map,0.00621076577366,-4.08963298898,0.0,0.0,0.0,0.669824792288,-0.742519190079
1656337172561796880,145103,1656337172560865400,map,0.00630716015788,-4.09209672281,0.0,0.0,0.0,0.669998858555,-0.742362128301
1656337172566489072,145104,1656337172565650800,map,0.0063950408373,-4.09434285576,0.0,0.0,0.0,0.670157518921,-0.742218902908
1656337172571318000,145105,1656337172570603500,map,0.00648599386963,-4.09666751466,0.0,0.0,0.0,0.670321693891,-0.742070634575
1656337172580042032,145106,1656337172580930400,map,0.0110637622834,-4.09988674336,0.0,0.0,0.0,0.667999814246,-0.744161439586
1656337172586670160,145107,1656337172585598700,map,0.0115599474731,-4.10192564001,0.0,0.0,0.0,0.667905381129,-0.744246197074
1656337172591833680,145108,1656337172590683400,map,0.012100391068,-4.10414640086,0.0,0.0,0.0,0.667802512593,-0.74433850107
1656337172596551696,145109,1656337172595704900,map,0.0126341172489,-4.10633955887,0.0,0.0,0.0,0.667700910135,-0.744429643824
1656337172601425072,145110,1656337172600660100,map,0.0131607965223,-4.10850376013,0.0,0.0,0.0,0.667600636964,-0.744519569605
1656337172606444208,145111,1656337172605633700,map,0.0136894314985,-4.11067599765,0.0,0.0,0.0,0.667499979273,-0.744609815723
1656337172611507632,145112,1656337172610620400,map,0.0142194588501,-4.11285395665,0.0,0.0,0.0,0.667399044211,-0.744700285878
1656337172616647088,145113,1656337172615706800,map,0.014760083135,-4.11507545997,0.0,0.0,0.0,0.667296078504,-0.744792550724
1656337172628970992,8356,1656337172626374959,map,0.014760083135,-4.11507545997,0.0,0.0,0.0,-0.667296078504,0.744792550724
1656337172629650320,145114,1656337172631018600,map,0.0141639414818,-4.11981514736,0.0,0.0,0.0,0.666056424987,-0.745901359922
1656337172632414928,145115,1656337172631748000,map,0.0142090872588,-4.120105351,0.0,0.0,0.0,0.666028091236,-0.745926659722
1656337172636401904,145116,1656337172635541200,map,0.0144438651054,-4.12161453724,0.0,0.0,0.0,0.665880727808,-0.74605821243
1656337172641256624,145117,1656337172640533400,map,0.0147528543403,-4.1236007651,0.0,0.0,0.0,0.665686744384,-0.746231303519
1656337172646283792,145118,1656337172645567000,map,0.0150644060034,-4.12560346463,0.0,0.0,0.0,0.665491106712,-0.746405778975
1656337172651206864,145119,1656337172650477300,map,0.0153683260868,-4.12755710725,0.0,0.0,0.0,0.665300217199,-0.746575931165
1656337172656357872,145120,1656337172655529900,map,0.0156810537435,-4.12956736623,0.0,0.0,0.0,0.665103750313,-0.746750963387
1656337172664360624,145121,1656337172663124200,map,0.0128298472129,-4.1342421551,0.0,0.0,0.0,0.665755414965,-0.74617003923
1656337172666525264,145122,1656337172681134200,map,0.0131867102293,-4.14020966448,0.0,0.0,0.0,0.666757020405,-0.745275167801
1656337172686426160,145123,1656337172685580500,map,0.0131994797427,-4.14182779252,0.0,0.0,0.0,0.666924405577,-0.745125383574
1656337172691363088,145124,1656337172690506200,map,0.0132136260647,-4.14362038711,0.0,0.0,0.0,0.667109798929,-0.744959405722
1656337172696634928,145125,1656337172695822500,map,0.0132288941672,-4.14555513153,0.0,0.0,0.0,0.667309847321,-0.744780214337
1656337172701214544,145126,1656337172700511800,map,0.0132423615623,-4.1472616938,0.0,0.0,0.0,0.667486262222,-0.744622112044
1656337172707882000,145127,1656337172706974600,map,0.0153380183681,-4.14899974594,0.0,0.0,0.0,0.669573715594,-0.742745608796
1656337172711213936,145128,1656337172710498200,map,0.0156313710003,-4.15019836249,0.0,0.0,0.0,0.669957057863,-0.742399852249
1656337172716330992,145129,1656337172715533600,map,0.0160505865311,-4.15191124527,0.0,0.0,0.0,0.670504563163,-0.741905405546
1656337172721242608,145130,1656337172720561500,map,0.0164691776594,-4.15362157679,0.0,0.0,0.0,0.671050888878,-0.741411292426
1656337172726047120,145131,1656337172725555100,map,0.0168849131868,-4.15532024054,0.0,0.0,0.0,0.671593127188,-0.740920151915
1656337172727423856,8357,1656337172726727008,map,0.0164691776594,-4.15362157679,0.0,0.0,0.0,-0.671050888878,0.741411292426
1656337172731585328,145132,1656337172730714400,map,0.0173144438473,-4.15707527016,0.0,0.0,0.0,0.672152980749,-0.740412297622
1656337172736588752,145133,1656337172735847900,map,0.0177418265632,-4.15882152343,0.0,0.0,0.0,0.672709653503,-0.739906563077
